YYYYMM,ADELAIDE-ALICE SPRINGS,ADELAIDE-BRISBANE,ADELAIDE-CANBERRA,ADELAIDE-DARWIN,ADELAIDE-GOLD COAST,ADELAIDE-MELBOURNE,ADELAIDE-PERTH,ADELAIDE-PORT LINCOLN,ADELAIDE-SYDNEY,ALBURY-SYDNEY,ALICE SPRINGS-DARWIN,ALICE SPRINGS-MELBOURNE,ALICE SPRINGS-SYDNEY,ARMIDALE-SYDNEY,AYERS ROCK-SYDNEY,BALLINA-SYDNEY,BRISBANE-CAIRNS,BRISBANE-CANBERRA,BRISBANE-DARWIN,BRISBANE-EMERALD,BRISBANE-GLADSTONE,BRISBANE-HAMILTON ISLAND,BRISBANE-HOBART,BRISBANE-MACKAY,BRISBANE-MELBOURNE,BRISBANE-MORANBAH,BRISBANE-MOUNT ISA,BRISBANE-NEWCASTLE,BRISBANE-PERTH,BRISBANE-PROSERPINE,BRISBANE-ROCKHAMPTON,BRISBANE-SYDNEY,BRISBANE-TOWNSVILLE,BROOME-PERTH,BUNDABERG-BRISBANE,CAIRNS-MELBOURNE,CAIRNS-SYDNEY,CAIRNS-TOWNSVILLE,CANBERRA-MELBOURNE,CANBERRA-SYDNEY,COFFS HARBOUR-SYDNEY,DARWIN-MELBOURNE,DARWIN-PERTH,DARWIN-SYDNEY,DEVONPORT-MELBOURNE,DUBBO-SYDNEY,GERALDTON-PERTH,GOLD COAST-SYDNEY,HAMILTON ISLAND-MELBOURNE,HAMILTON ISLAND-SYDNEY,HERVEY BAY-SYDNEY,HOBART-MELBOURNE,HOBART-SYDNEY,KALGOORLIE-PERTH,KARRATHA-PERTH,LAUNCESTON-MELBOURNE,LAUNCESTON-SYDNEY,MELBOURNE-BURNIE,MELBOURNE-GOLD COAST,MELBOURNE-MILDURA,MELBOURNE-NEWCASTLE,MELBOURNE-PERTH,MELBOURNE-SYDNEY,MELBOURNE-TOWNSVILLE,NEWCASTLE-GOLD COAST,PERTH-NEWMAN,PERTH-PORT HEDLAND,PERTH-SYDNEY,PORT MACQUARIE-SYDNEY,PROSERPINE-SYDNEY,SUNSHINE COAST-MELBOURNE,SUNSHINE COAST-SYDNEY,SYDNEY-TAMWORTH,SYDNEY-TOWNSVILLE,SYDNEY-WAGGA WAGGA
May-2018,10080.0,66394.0,16737.0,0.0,17346.0,200029.0,52793.0,13387.0,151396.0,18955.0,10424.0,0.0,0.0,10186.0,16809.0,31420.0,106162.0,52124.0,32526.0,17151.0,21570.0,9814.0,14265.0,62065.0,277345.0,0.0,11417.0,48442.0,77878.0,18002.0,47238.0,397312.0,84958.0,30544.0,13631.0,60768.0,78565.0,13262.0,101319.0,88566.0,28332.0,25416.0,16104.0,25515.0,0.0,16744.0,10136.0,200578.0,0.0,12883.0,0.0,119081.0,45548.0,25389.0,39248.0,67502.0,16655.0,0.0,145334.0,19624.0,39126.0,164284.0,759895.0,10952.0,0.0,27593.0,33269.0,136706.0,16257.0,9573.0,35141.0,45490.0,14719.0,11489.0,15904.0
Jun-2018,10259.0,62959.0,15209.0,0.0,15747.0,192792.0,48372.0,12853.0,141618.0,18464.0,10059.0,0.0,0.0,9422.0,16561.0,29743.0,103421.0,50571.0,35407.0,16358.0,21027.0,9412.0,14625.0,58901.0,281817.0,0.0,11110.0,43999.0,70191.0,16912.0,42910.0,383912.0,82169.0,30782.0,13708.0,70909.0,84617.0,12543.0,94623.0,82958.0,26805.0,29416.0,17534.0,30351.0,0.0,16370.0,9183.0,193628.0,0.0,11377.0,0.0,116499.0,49388.0,21925.0,36843.0,66271.0,16352.0,0.0,152220.0,18060.0,37821.0,153915.0,725667.0,11440.0,0.0,25000.0,29845.0,127609.0,14810.0,9873.0,36526.0,43313.0,14361.0,11833.0,15694.0
Jul-2018,12661.0,76471.0,16160.0,0.0,19507.0,217777.0,54560.0,13469.0,161773.0,20622.0,12300.0,0.0,0.0,9623.0,17984.0,37484.0,124693.0,61570.0,41773.0,17991.0,22109.0,10277.0,19132.0,71907.0,336225.0,0.0,12045.0,52631.0,83422.0,21769.0,44554.0,435197.0,98751.0,32570.0,13932.0,89272.0,112234.0,13175.0,100955.0,85194.0,28242.0,33999.0,21372.0,37986.0,0.0,16241.0,8928.0,228633.0,0.0,18483.0,0.0,132635.0,56771.0,24027.0,40136.0,80590.0,22675.0,0.0,189036.0,20047.0,42760.0,183462.0,774864.0,15813.0,0.0,27415.0,32614.0,147397.0,15627.0,12304.0,51497.0,53900.0,14547.0,18441.0,16205.0
Aug-2018,11392.0,69806.0,17654.0,0.0,18970.0,206123.0,49405.0,13781.0,148639.0,21410.0,12549.0,0.0,0.0,11062.0,18498.0,33562.0,120957.0,58175.0,36702.0,18437.0,22546.0,11135.0,17496.0,69338.0,299829.0,0.0,13152.0,49625.0,77815.0,20018.0,46975.0,416496.0,92787.0,32804.0,13924.0,81840.0,103836.0,13383.0,100832.0,89402.0,26970.0,31872.0,17497.0,31080.0,0.0,17515.0,9895.0,220913.0,0.0,16381.0,0.0,119638.0,47615.0,26945.0,39972.0,67245.0,18337.0,0.0,174780.0,20482.0,38996.0,164205.0,782224.0,0.0,0.0,26908.0,32280.0,133054.0,15516.0,11944.0,51096.0,47434.0,16034.0,16601.0,17137.0
Sep-2018,11177.0,70135.0,17909.0,0.0,18848.0,201779.0,50424.0,13675.0,151273.0,19983.0,10342.0,0.0,0.0,10809.0,16797.0,35650.0,106975.0,57083.0,32210.0,16209.0,20556.0,10693.0,19227.0,63822.0,303208.0,0.0,10967.0,47549.0,79259.0,20442.0,43601.0,397239.0,86437.0,32277.0,13965.0,82952.0,91349.0,12257.0,96771.0,81831.0,27894.0,28577.0,17220.0,28719.0,0.0,16471.0,9437.0,222866.0,0.0,18077.0,0.0,122605.0,51124.0,23469.0,36592.0,70599.0,19937.0,0.0,179224.0,19070.0,40059.0,186178.0,739653.0,0.0,0.0,24932.0,29413.0,141228.0,15522.0,12242.0,54348.0,49954.0,15361.0,16766.0,16000.0
Oct-2018,12504.0,78533.0,18437.0,0.0,19454.0,221346.0,56576.0,15031.0,171464.0,21260.0,10044.0,0.0,0.0,11026.0,16925.0,40424.0,115879.0,60225.0,31832.0,17382.0,21840.0,10212.0,21295.0,65092.0,331030.0,0.0,11669.0,52036.0,86293.0,22966.0,46180.0,430052.0,86852.0,31947.0,14533.0,81906.0,105682.0,13353.0,108658.0,86603.0,30556.0,26746.0,16363.0,27858.0,0.0,17203.0,10314.0,240827.0,0.0,20877.0,0.0,141581.0,64311.0,26464.0,39582.0,79653.0,23280.0,0.0,187145.0,20256.0,44737.0,188916.0,821285.0,0.0,0.0,28434.0,34189.0,151269.0,16427.0,12823.0,50525.0,60113.0,15546.0,16505.0,16236.0
Nov-2018,11086.0,74289.0,17605.0,0.0,16836.0,219313.0,54272.0,14692.0,166182.0,19798.0,9198.0,0.0,0.0,10941.0,15487.0,32648.0,107184.0,55985.0,24582.0,16493.0,21609.0,11243.0,20111.0,61775.0,315431.0,0.0,10886.0,54035.0,80338.0,20454.0,43277.0,423397.0,80120.0,26123.0,13503.0,66369.0,92641.0,12881.0,110463.0,86429.0,31530.0,21548.0,13623.0,21521.0,0.0,16408.0,10043.0,222005.0,0.0,18230.0,0.0,144503.0,61770.0,25912.0,37792.0,82425.0,23443.0,0.0,173113.0,19923.0,40943.0,180695.0,805760.0,0.0,0.0,26859.0,31201.0,148387.0,16155.0,9736.0,47540.0,55116.0,14735.0,14109.0,16058.0
Dec-2018,10424.0,74053.0,14962.0,0.0,19312.0,209912.0,56316.0,14665.0,162980.0,18020.0,6517.0,0.0,0.0,9491.0,12640.0,41732.0,108615.0,51913.0,29860.0,14702.0,20022.0,11631.0,25259.0,62609.0,302663.0,0.0,9925.0,49729.0,82425.0,22043.0,42310.0,407240.0,81659.0,24246.0,12927.0,73363.0,96462.0,10795.0,90536.0,65262.0,27934.0,22380.0,13885.0,22565.0,0.0,13701.0,8776.0,239752.0,0.0,19313.0,0.0,159118.0,70430.0,22146.0,32179.0,92073.0,31547.0,0.0,184227.0,18020.0,40863.0,194835.0,746815.0,0.0,0.0,22293.0,26495.0,152244.0,15938.0,9390.0,47243.0,61119.0,13470.0,16855.0,13427.0
Jan-2019,10281.0,71227.0,11865.0,0.0,21307.0,199040.0,53071.0,13702.0,158122.0,15654.0,5091.0,0.0,0.0,8330.0,13211.0,45817.0,101163.0,48438.0,27813.0,14369.0,17907.0,9175.0,25674.0,58371.0,296590.0,0.0,9156.0,46272.0,79384.0,22202.0,39162.0,373527.0,72481.0,22472.0,11095.0,74498.0,95723.0,9574.0,79523.0,47416.0,26635.0,22725.0,13346.0,20783.0,0.0,11606.0,7562.0,264968.0,0.0,21393.0,0.0,164170.0,75075.0,22016.0,35364.0,97718.0,37451.0,0.0,206458.0,15778.0,45569.0,191992.0,753124.0,0.0,0.0,25658.0,30397.0,151523.0,14342.0,10653.0,49420.0,64119.0,13152.0,15146.0,10837.0
Feb-2019,9463.0,57987.0,14263.0,0.0,14522.0,200463.0,47343.0,12827.0,142286.0,15694.0,7075.0,0.0,0.0,9318.0,12502.0,30394.0,93158.0,43201.0,20510.0,14910.0,17927.0,9983.0,18948.0,54441.0,255981.0,0.0,9650.0,42728.0,65472.0,17398.0,38288.0,353301.0,66071.0,18021.0,11209.0,51589.0,77395.0,10521.0,95920.0,73184.0,24140.0,16934.0,11345.0,15460.0,0.0,13852.0,8431.0,202044.0,0.0,14563.0,0.0,142073.0,60754.0,22058.0,33476.0,81329.0,25053.0,0.0,141685.0,17121.0,34670.0,154799.0,744375.0,0.0,0.0,25862.0,27815.0,124387.0,14175.0,7468.0,32503.0,43159.0,12179.0,8515.0,12637.0
Mar-2019,11043.0,69034.0,17846.0,0.0,17103.0,227419.0,52995.0,15462.0,166592.0,19333.0,8561.0,0.0,0.0,10609.0,16481.0,35714.0,99615.0,51234.0,23626.0,16332.0,20586.0,9783.0,19831.0,61198.0,295315.0,0.0,10699.0,50475.0,75729.0,18772.0,43894.0,404452.0,84310.0,22083.0,12875.0,51460.0,80777.0,12108.0,106562.0,81651.0,28060.0,21361.0,13019.0,19508.0,0.0,16202.0,9266.0,217522.0,0.0,14258.0,0.0,150729.0,62746.0,23095.0,35250.0,86676.0,26877.0,0.0,158450.0,20600.0,40535.0,175437.0,816417.0,0.0,0.0,27027.0,27484.0,140867.0,16343.0,8183.0,40452.0,51583.0,15013.0,11307.0,15406.0
Apr-2019,14062.0,74831.0,16894.0,0.0,18057.0,215027.0,55908.0,14525.0,163623.0,19015.0,8502.0,0.0,0.0,10739.0,17085.0,39240.0,105053.0,54584.0,29037.0,15585.0,20497.0,10818.0,20991.0,61140.0,307006.0,0.0,11313.0,47591.0,80816.0,23145.0,43129.0,397001.0,82679.0,27724.0,12578.0,74852.0,91946.0,11694.0,96483.0,71101.0,27210.0,27569.0,14933.0,26232.0,0.0,14313.0,9215.0,227621.0,0.0,17244.0,0.0,140404.0,60849.0,21356.0,39160.0,87744.0,26692.0,0.0,185845.0,18459.0,43554.0,180883.0,741922.0,0.0,0.0,29296.0,30685.0,142360.0,15445.0,9541.0,51308.0,60590.0,14099.0,15246.0,14445.0
May-2019,12744.0,69620.0,16512.0,0.0,16327.0,199098.0,54413.0,14032.0,146791.0,19771.0,9515.0,0.0,0.0,11168.0,18161.0,30515.0,104658.0,52466.0,29165.0,17295.0,21006.0,10069.0,15075.0,65378.0,276350.0,0.0,12146.0,49018.0,78086.0,18684.0,46092.0,396519.0,86219.0,28751.0,13183.0,60547.0,76126.0,12325.0,99637.0,80707.0,27581.0,25875.0,14597.0,25721.0,0.0,16296.0,9834.0,206393.0,0.0,12030.0,0.0,119933.0,49211.0,24567.0,39743.0,69263.0,17559.0,0.0,148416.0,20369.0,37887.0,160239.0,768109.0,0.0,0.0,30527.0,33065.0,133040.0,16872.0,9069.0,37219.0,49432.0,15440.0,12601.0,16217.0
Jun-2019,12995.0,64411.0,14929.0,0.0,14931.0,189519.0,48750.0,12923.0,137571.0,18094.0,10256.0,0.0,0.0,9716.0,17749.0,29405.0,103936.0,52510.0,32996.0,16639.0,19946.0,9905.0,15742.0,62406.0,275212.0,0.0,11881.0,46864.0,72879.0,16814.0,43278.0,380079.0,86707.0,30424.0,12650.0,66986.0,79053.0,12580.0,91915.0,78511.0,24770.0,30034.0,15872.0,32841.0,0.0,14865.0,8516.0,198319.0,0.0,11665.0,0.0,123930.0,51946.0,21962.0,36877.0,65493.0,16763.0,0.0,155056.0,18607.0,37147.0,154069.0,701648.0,0.0,0.0,27533.0,29318.0,124608.0,15154.0,8486.0,38329.0,48051.0,14047.0,11982.0,15029.0
Jul-2019,14610.0,78957.0,16083.0,0.0,19567.0,222844.0,57437.0,12969.0,158892.0,20910.0,13110.0,0.0,0.0,10219.0,18621.0,37647.0,119665.0,62171.0,39625.0,18616.0,22526.0,11405.0,19781.0,68800.0,330830.0,0.0,12891.0,51644.0,85097.0,22906.0,50811.0,431064.0,95192.0,34630.0,13355.0,92279.0,109636.0,12930.0,99573.0,83565.0,27393.0,34887.0,17815.0,37777.0,0.0,15717.0,8733.0,235419.0,0.0,19092.0,0.0,132737.0,57081.0,23169.0,42382.0,77062.0,23691.0,0.0,193023.0,19942.0,41761.0,184545.0,758311.0,0.0,0.0,31563.0,36330.0,147114.0,16033.0,9976.0,52068.0,58387.0,14404.0,19142.0,15591.0
Aug-2019,12776.0,73765.0,16875.0,0.0,18137.0,212024.0,55413.0,13768.0,149036.0,21380.0,12610.0,0.0,0.0,10350.0,19685.0,33058.0,115839.0,60733.0,35716.0,18119.0,21419.0,12628.0,18642.0,69350.0,306282.0,0.0,13501.0,53449.0,79154.0,22714.0,47484.0,413613.0,91854.0,33666.0,13344.0,82117.0,98555.0,12017.0,101284.0,84536.0,25851.0,31277.0,16405.0,31432.0,0.0,16197.0,0.0,217246.0,0.0,17004.0,0.0,125053.0,48865.0,25205.0,40901.0,67814.0,18085.0,0.0,177635.0,20245.0,36347.0,168901.0,769529.0,0.0,0.0,30199.0,33232.0,133503.0,16200.0,9563.0,49073.0,51074.0,14887.0,16490.0,16546.0
Sep-2019,12781.0,75747.0,17117.0,0.0,18370.0,210920.0,53322.0,14475.0,152863.0,20194.0,9906.0,0.0,0.0,11104.0,18580.0,35867.0,109987.0,60656.0,32518.0,17550.0,21364.0,12425.0,19204.0,69701.0,312075.0,0.0,12346.0,52663.0,82912.0,23677.0,47253.0,401748.0,91326.0,31534.0,13492.0,84627.0,84384.0,12368.0,101620.0,83904.0,27985.0,27904.0,15054.0,29461.0,0.0,15738.0,0.0,227457.0,0.0,20531.0,0.0,126315.0,55974.0,23207.0,41667.0,70054.0,20893.0,0.0,186828.0,20249.0,39590.0,170156.0,747723.0,0.0,0.0,29139.0,32415.0,135822.0,16172.0,9697.0,54506.0,56980.0,15271.0,16365.0,16646.0
Oct-2019,13355.0,86017.0,18788.0,0.0,20770.0,232046.0,62148.0,15944.0,176119.0,21479.0,10706.0,0.0,0.0,11908.0,18614.0,39668.0,118691.0,61444.0,29577.0,18854.0,22692.0,12530.0,20974.0,71185.0,331472.0,0.0,13133.0,56940.0,89670.0,24769.0,49600.0,447595.0,90971.0,31472.0,14211.0,80567.0,100410.0,13177.0,111079.0,89721.0,31157.0,27089.0,15704.0,28748.0,0.0,17016.0,0.0,255206.0,0.0,23928.0,0.0,142101.0,64377.0,26547.0,43237.0,80299.0,24452.0,0.0,196929.0,21067.0,44516.0,188376.0,823951.0,0.0,0.0,32714.0,35178.0,157973.0,17729.0,11398.0,53697.0,63995.0,15764.0,16535.0,17146.0
Nov-2019,11053.0,75534.0,17851.0,0.0,16580.0,222402.0,57780.0,16088.0,165849.0,20654.0,8494.0,0.0,0.0,11745.0,14341.0,34762.0,110849.0,55726.0,25708.0,17429.0,21574.0,11669.0,21124.0,66122.0,306718.0,0.0,13003.0,55383.0,82553.0,22168.0,45748.0,413243.0,82430.0,25027.0,12929.0,68263.0,89777.0,12403.0,109176.0,88907.0,27796.0,22149.0,12374.0,19579.0,0.0,16697.0,0.0,233161.0,8232.0,19656.0,0.0,145555.0,67200.0,23775.0,40590.0,83126.0,24381.0,0.0,174013.0,19959.0,40853.0,183188.0,800100.0,0.0,0.0,30540.0,32882.0,143128.0,15960.0,9812.0,48444.0,58354.0,16383.0,13662.0,16171.0
Dec-2019,9466.0,78176.0,16420.0,0.0,19485.0,207259.0,58254.0,15554.0,160997.0,17971.0,5874.0,0.0,0.0,9760.0,11134.0,41190.0,110089.0,56950.0,28523.0,15796.0,20343.0,12021.0,25414.0,67545.0,314850.0,0.0,11305.0,51606.0,88880.0,23857.0,44718.0,408902.0,87854.0,23000.0,12727.0,68091.0,94278.0,11536.0,92002.0,68147.0,27940.0,23140.0,13715.0,21926.0,0.0,13538.0,0.0,247753.0,8078.0,21953.0,0.0,157181.0,74819.0,21255.0,37576.0,92582.0,32734.0,0.0,197819.0,18886.0,40968.0,197540.0,756723.0,0.0,0.0,27432.0,29642.0,157706.0,16440.0,9407.0,50997.0,59241.0,13651.0,16486.0,14009.0
