City Pair,Passenger Total,Year,Month_num,YYYY-MM
BRISBANE-ROCKHAMPTON,21718,2000,10,2000-10
BRISBANE-SYDNEY,379718,2000,10,2000-10
BRISBANE-TOWNSVILLE,45951,2000,10,2000-10
BROOME-PERTH,13217,2000,10,2000-10
CAIRNS-MELBOURNE,5235,2000,10,2000-10
CAIRNS-SYDNEY,69768,2000,10,2000-10
CAIRNS-TOWNSVILLE,12084,2000,10,2000-10
CANBERRA-MELBOURNE,71351,2000,10,2000-10
CANBERRA-SYDNEY,81430,2000,10,2000-10
COFFS HARBOUR-SYDNEY,13901,2000,10,2000-10
DARWIN-MELBOURNE,102,2000,10,2000-10
DARWIN-SYDNEY,12380,2000,10,2000-10
DEVONPORT-MELBOURNE,9545,2000,10,2000-10
DUBBO-SYDNEY,10799,2000,10,2000-10
GOLD COAST-SYDNEY,101427,2000,10,2000-10
HOBART-MELBOURNE,67777,2000,10,2000-10
HOBART-SYDNEY,11947,2000,10,2000-10
KALGOORLIE-PERTH,17397,2000,10,2000-10
KARRATHA-PERTH,14721,2000,10,2000-10
LAUNCESTON-MELBOURNE,34860,2000,10,2000-10
LAUNCESTON-SYDNEY,5141,2000,10,2000-10
MELBOURNE-BURNIE,7328,2000,10,2000-10
MELBOURNE-GOLD COAST,45557,2000,10,2000-10
MELBOURNE-MILDURA,9850,2000,10,2000-10
MELBOURNE-NEWCASTLE,5184,2000,10,2000-10
MELBOURNE-PERTH,87322,2000,10,2000-10
MELBOURNE-SYDNEY,534892,2000,10,2000-10
PERTH-PORT HEDLAND,7193,2000,10,2000-10
PERTH-SYDNEY,96228,2000,10,2000-10
SUNSHINE COAST-MELBOURNE,2811,2000,10,2000-10
SUNSHINE COAST-SYDNEY,9996,2000,10,2000-10
SYDNEY-WAGGA WAGGA,10053,2000,10,2000-10
ADELAIDE-ALICE SPRINGS,12743,2000,11,2000-11
ADELAIDE-BRISBANE,17482,2000,11,2000-11
ADELAIDE-CANBERRA,8584,2000,11,2000-11
ADELAIDE-DARWIN,10704,2000,11,2000-11
ADELAIDE-MELBOURNE,111853,2000,11,2000-11
ADELAIDE-PERTH,31107,2000,11,2000-11
ADELAIDE-PORT LINCOLN,8182,2000,11,2000-11
ADELAIDE-SYDNEY,94956,2000,11,2000-11
ALBURY-SYDNEY,10880,2000,11,2000-11
ALICE SPRINGS-DARWIN,14010,2000,11,2000-11
ALICE SPRINGS-SYDNEY,13673,2000,11,2000-11
BALLINA-SYDNEY,7812,2000,11,2000-11
BRISBANE-CAIRNS,85551,2000,11,2000-11
BRISBANE-CANBERRA,23338,2000,11,2000-11
BRISBANE-DARWIN,11992,2000,11,2000-11
BRISBANE-HAMILTON ISLAND,11455,2000,11,2000-11
BRISBANE-MACKAY,17032,2000,11,2000-11
BRISBANE-MELBOURNE,174826,2000,11,2000-11
BRISBANE-NEWCASTLE,5363,2000,11,2000-11
BRISBANE-PERTH,5786,2000,11,2000-11
BRISBANE-PROSERPINE,6688,2000,11,2000-11
BRISBANE-ROCKHAMPTON,17607,2000,11,2000-11
BRISBANE-SYDNEY,360456,2000,11,2000-11
BRISBANE-TOWNSVILLE,39066,2000,11,2000-11
BROOME-PERTH,10925,2000,11,2000-11
CAIRNS-MELBOURNE,3339,2000,11,2000-11
CAIRNS-SYDNEY,64288,2000,11,2000-11
CAIRNS-TOWNSVILLE,10968,2000,11,2000-11
CANBERRA-MELBOURNE,70576,2000,11,2000-11
CANBERRA-SYDNEY,82662,2000,11,2000-11
COFFS HARBOUR-SYDNEY,14331,2000,11,2000-11
DARWIN-SYDNEY,8867,2000,11,2000-11
DEVONPORT-MELBOURNE,10986,2000,11,2000-11
DUBBO-SYDNEY,10831,2000,11,2000-11
GOLD COAST-SYDNEY,94769,2000,11,2000-11
HOBART-MELBOURNE,63927,2000,11,2000-11
HOBART-SYDNEY,10833,2000,11,2000-11
KALGOORLIE-PERTH,15857,2000,11,2000-11
KARRATHA-PERTH,12258,2000,11,2000-11
LAUNCESTON-MELBOURNE,36542,2000,11,2000-11
LAUNCESTON-SYDNEY,5297,2000,11,2000-11
MELBOURNE-BURNIE,6994,2000,11,2000-11
MELBOURNE-GOLD COAST,39328,2000,11,2000-11
MELBOURNE-MILDURA,9984,2000,11,2000-11
MELBOURNE-NEWCASTLE,5099,2000,11,2000-11
MELBOURNE-PERTH,82704,2000,11,2000-11
MELBOURNE-SYDNEY,547708,2000,11,2000-11
PERTH-PORT HEDLAND,6128,2000,11,2000-11
PERTH-SYDNEY,87517,2000,11,2000-11
SUNSHINE COAST-MELBOURNE,2581,2000,11,2000-11
SUNSHINE COAST-SYDNEY,10622,2000,11,2000-11
SYDNEY-TOWNSVILLE,241,2000,11,2000-11
SYDNEY-WAGGA WAGGA,9751,2000,11,2000-11
ADELAIDE-ALICE SPRINGS,11492,2000,12,2000-12
ADELAIDE-BRISBANE,30085,2000,12,2000-12
ADELAIDE-CANBERRA,6634,2000,12,2000-12
ADELAIDE-DARWIN,12196,2000,12,2000-12
ADELAIDE-MELBOURNE,114549,2000,12,2000-12
ADELAIDE-PERTH,35599,2000,12,2000-12
ADELAIDE-PORT LINCOLN,9063,2000,12,2000-12
ADELAIDE-SYDNEY,101847,2000,12,2000-12
ALBURY-SYDNEY,10337,2000,12,2000-12
ALICE SPRINGS-DARWIN,10892,2000,12,2000-12
ALICE SPRINGS-SYDNEY,12034,2000,12,2000-12
BALLINA-SYDNEY,8689,2000,12,2000-12
BRISBANE-CAIRNS,83307,2000,12,2000-12
BRISBANE-CANBERRA,22627,2000,12,2000-12
BRISBANE-DARWIN,13424,2000,12,2000-12
BRISBANE-HAMILTON ISLAND,11099,2000,12,2000-12
BRISBANE-MACKAY,18413,2000,12,2000-12
BRISBANE-MELBOURNE,183767,2000,12,2000-12
BRISBANE-NEWCASTLE,4930,2000,12,2000-12
BRISBANE-PERTH,7594,2000,12,2000-12
BRISBANE-PROSERPINE,6849,2000,12,2000-12
BRISBANE-ROCKHAMPTON,18007,2000,12,2000-12
BRISBANE-SYDNEY,390922,2000,12,2000-12
BRISBANE-TOWNSVILLE,43691,2000,12,2000-12
BROOME-PERTH,10381,2000,12,2000-12
CAIRNS-MELBOURNE,3693,2000,12,2000-12
CAIRNS-SYDNEY,59909,2000,12,2000-12
CAIRNS-TOWNSVILLE,10514,2000,12,2000-12
CANBERRA-MELBOURNE,59963,2000,12,2000-12
CANBERRA-SYDNEY,73102,2000,12,2000-12
COFFS HARBOUR-SYDNEY,14437,2000,12,2000-12
DARWIN-SYDNEY,8595,2000,12,2000-12
DEVONPORT-MELBOURNE,11984,2000,12,2000-12
DUBBO-SYDNEY,9466,2000,12,2000-12
GOLD COAST-SYDNEY,106078,2000,12,2000-12
HOBART-MELBOURNE,73354,2000,12,2000-12
HOBART-SYDNEY,12929,2000,12,2000-12
KALGOORLIE-PERTH,14151,2000,12,2000-12
KARRATHA-PERTH,12207,2000,12,2000-12
LAUNCESTON-MELBOURNE,41555,2000,12,2000-12
LAUNCESTON-SYDNEY,7393,2000,12,2000-12
MELBOURNE-BURNIE,8856,2000,12,2000-12
MELBOURNE-GOLD COAST,47535,2000,12,2000-12
MELBOURNE-MILDURA,8606,2000,12,2000-12
MELBOURNE-NEWCASTLE,4204,2000,12,2000-12
MELBOURNE-PERTH,91326,2000,12,2000-12
MELBOURNE-SYDNEY,505562,2000,12,2000-12
PERTH-PORT HEDLAND,5691,2000,12,2000-12
PERTH-SYDNEY,97055,2000,12,2000-12
SUNSHINE COAST-MELBOURNE,2857,2000,12,2000-12
SUNSHINE COAST-SYDNEY,11258,2000,12,2000-12
SYDNEY-TOWNSVILLE,205,2000,12,2000-12
SYDNEY-WAGGA WAGGA,9634,2000,12,2000-12
ADELAIDE-ALICE SPRINGS,12464,2001,1,2001-1
ADELAIDE-BRISBANE,34361,2001,1,2001-1
ADELAIDE-CANBERRA,3706,2001,1,2001-1
ADELAIDE-DARWIN,14508,2001,1,2001-1
ADELAIDE-MELBOURNE,120492,2001,1,2001-1
ADELAIDE-PERTH,40029,2001,1,2001-1
ADELAIDE-PORT LINCOLN,7951,2001,1,2001-1
ADELAIDE-SYDNEY,106970,2001,1,2001-1
ALBURY-SYDNEY,9611,2001,1,2001-1
ALICE SPRINGS-DARWIN,9924,2001,1,2001-1
ALICE SPRINGS-SYDNEY,12314,2001,1,2001-1
BALLINA-SYDNEY,8691,2001,1,2001-1
BRISBANE-CAIRNS,85694,2001,1,2001-1
BRISBANE-CANBERRA,19639,2001,1,2001-1
BRISBANE-DARWIN,15400,2001,1,2001-1
BRISBANE-HAMILTON ISLAND,12044,2001,1,2001-1
BRISBANE-MACKAY,19314,2001,1,2001-1
BRISBANE-MELBOURNE,206804,2001,1,2001-1
BRISBANE-NEWCASTLE,5247,2001,1,2001-1
BRISBANE-PERTH,8143,2001,1,2001-1
BRISBANE-PROSERPINE,6908,2001,1,2001-1
BRISBANE-ROCKHAMPTON,17917,2001,1,2001-1
BRISBANE-SYDNEY,418389,2001,1,2001-1
BRISBANE-TOWNSVILLE,44097,2001,1,2001-1
BROOME-PERTH,11448,2001,1,2001-1
CAIRNS-MELBOURNE,3997,2001,1,2001-1
CAIRNS-SYDNEY,59892,2001,1,2001-1
CAIRNS-TOWNSVILLE,9639,2001,1,2001-1
CANBERRA-MELBOURNE,53973,2001,1,2001-1
CANBERRA-SYDNEY,62259,2001,1,2001-1
COFFS HARBOUR-SYDNEY,14354,2001,1,2001-1
DARWIN-SYDNEY,9425,2001,1,2001-1
DEVONPORT-MELBOURNE,12681,2001,1,2001-1
DUBBO-SYDNEY,7758,2001,1,2001-1
GOLD COAST-SYDNEY,119429,2001,1,2001-1
HOBART-MELBOURNE,78739,2001,1,2001-1
HOBART-SYDNEY,16429,2001,1,2001-1
KALGOORLIE-PERTH,13191,2001,1,2001-1
KARRATHA-PERTH,12372,2001,1,2001-1
LAUNCESTON-MELBOURNE,47426,2001,1,2001-1
LAUNCESTON-SYDNEY,11865,2001,1,2001-1
MELBOURNE-BURNIE,9380,2001,1,2001-1
MELBOURNE-GOLD COAST,61377,2001,1,2001-1
MELBOURNE-MILDURA,6870,2001,1,2001-1
MELBOURNE-NEWCASTLE,3961,2001,1,2001-1
MELBOURNE-PERTH,96762,2001,1,2001-1
MELBOURNE-SYDNEY,524802,2001,1,2001-1
PERTH-PORT HEDLAND,5909,2001,1,2001-1
PERTH-SYDNEY,101158,2001,1,2001-1
SUNSHINE COAST-MELBOURNE,3484,2001,1,2001-1
SUNSHINE COAST-SYDNEY,12405,2001,1,2001-1
SYDNEY-WAGGA WAGGA,8412,2001,1,2001-1
ADELAIDE-ALICE SPRINGS,10110,2001,2,2001-2
ADELAIDE-BRISBANE,27817,2001,2,2001-2
ADELAIDE-CANBERRA,7560,2001,2,2001-2
ADELAIDE-DARWIN,9952,2001,2,2001-2
ADELAIDE-MELBOURNE,103815,2001,2,2001-2
ADELAIDE-PERTH,30561,2001,2,2001-2
ADELAIDE-PORT LINCOLN,7549,2001,2,2001-2
ADELAIDE-SYDNEY,87068,2001,2,2001-2
ALBURY-SYDNEY,9537,2001,2,2001-2
ALICE SPRINGS-DARWIN,9303,2001,2,2001-2
ALICE SPRINGS-SYDNEY,9823,2001,2,2001-2
BALLINA-SYDNEY,7006,2001,2,2001-2
BRISBANE-CAIRNS,61629,2001,2,2001-2
BRISBANE-CANBERRA,18980,2001,2,2001-2
BRISBANE-DARWIN,10129,2001,2,2001-2
BRISBANE-HAMILTON ISLAND,7205,2001,2,2001-2
BRISBANE-MACKAY,15316,2001,2,2001-2
BRISBANE-MELBOURNE,148189,2001,2,2001-2
BRISBANE-NEWCASTLE,3708,2001,2,2001-2
BRISBANE-PERTH,4903,2001,2,2001-2
BRISBANE-PROSERPINE,3987,2001,2,2001-2
BRISBANE-ROCKHAMPTON,15542,2001,2,2001-2
BRISBANE-SYDNEY,307485,2001,2,2001-2
BRISBANE-TOWNSVILLE,33153,2001,2,2001-2
BROOME-PERTH,7802,2001,2,2001-2
CAIRNS-MELBOURNE,2088,2001,2,2001-2
CAIRNS-SYDNEY,43905,2001,2,2001-2
CAIRNS-TOWNSVILLE,8736,2001,2,2001-2
CANBERRA-MELBOURNE,63550,2001,2,2001-2
CANBERRA-SYDNEY,70921,2001,2,2001-2
COFFS HARBOUR-SYDNEY,12460,2001,2,2001-2
DARWIN-SYDNEY,6270,2001,2,2001-2
DEVONPORT-MELBOURNE,9739,2001,2,2001-2
DUBBO-SYDNEY,8773,2001,2,2001-2
GOLD COAST-SYDNEY,92319,2001,2,2001-2
HOBART-MELBOURNE,67341,2001,2,2001-2
HOBART-SYDNEY,12251,2001,2,2001-2
KALGOORLIE-PERTH,13100,2001,2,2001-2
KARRATHA-PERTH,11261,2001,2,2001-2
LAUNCESTON-MELBOURNE,37372,2001,2,2001-2
LAUNCESTON-SYDNEY,6690,2001,2,2001-2
MELBOURNE-BURNIE,7055,2001,2,2001-2
MELBOURNE-GOLD COAST,39481,2001,2,2001-2
MELBOURNE-MILDURA,7733,2001,2,2001-2
MELBOURNE-NEWCASTLE,3066,2001,2,2001-2
MELBOURNE-PERTH,74429,2001,2,2001-2
MELBOURNE-SYDNEY,476865,2001,2,2001-2
PERTH-PORT HEDLAND,5020,2001,2,2001-2
PERTH-SYDNEY,75199,2001,2,2001-2
SUNSHINE COAST-MELBOURNE,1764,2001,2,2001-2
SUNSHINE COAST-SYDNEY,8879,2001,2,2001-2
SYDNEY-TOWNSVILLE,377,2001,2,2001-2
SYDNEY-WAGGA WAGGA,8757,2001,2,2001-2
ADELAIDE-ALICE SPRINGS,12130,2001,3,2001-3
ADELAIDE-BRISBANE,34670,2001,3,2001-3
ADELAIDE-CANBERRA,8663,2001,3,2001-3
ADELAIDE-DARWIN,11481,2001,3,2001-3
ADELAIDE-MELBOURNE,119388,2001,3,2001-3
ADELAIDE-PERTH,36665,2001,3,2001-3
ADELAIDE-PORT LINCOLN,9493,2001,3,2001-3
ADELAIDE-SYDNEY,115395,2001,3,2001-3
ALBURY-SYDNEY,11017,2001,3,2001-3
ALICE SPRINGS-DARWIN,11372,2001,3,2001-3
ALICE SPRINGS-SYDNEY,12662,2001,3,2001-3
BALLINA-SYDNEY,7322,2001,3,2001-3
BRISBANE-CAIRNS,76384,2001,3,2001-3
BRISBANE-CANBERRA,23010,2001,3,2001-3
BRISBANE-DARWIN,11117,2001,3,2001-3
BRISBANE-HAMILTON ISLAND,9374,2001,3,2001-3
BRISBANE-MACKAY,17431,2001,3,2001-3
BRISBANE-MELBOURNE,175040,2001,3,2001-3
BRISBANE-NEWCASTLE,4556,2001,3,2001-3
BRISBANE-PERTH,6398,2001,3,2001-3
BRISBANE-PROSERPINE,4714,2001,3,2001-3
BRISBANE-ROCKHAMPTON,18662,2001,3,2001-3
BRISBANE-SYDNEY,364528,2001,3,2001-3
BRISBANE-TOWNSVILLE,44731,2001,3,2001-3
BROOME-PERTH,10340,2001,3,2001-3
CAIRNS-MELBOURNE,2664,2001,3,2001-3
CAIRNS-SYDNEY,54703,2001,3,2001-3
CAIRNS-TOWNSVILLE,9970,2001,3,2001-3
CANBERRA-MELBOURNE,75382,2001,3,2001-3
CANBERRA-SYDNEY,84448,2001,3,2001-3
COFFS HARBOUR-SYDNEY,14363,2001,3,2001-3
DARWIN-MELBOURNE,129,2001,3,2001-3
DARWIN-SYDNEY,7639,2001,3,2001-3
DEVONPORT-MELBOURNE,10709,2001,3,2001-3
DUBBO-SYDNEY,10188,2001,3,2001-3
GOLD COAST-SYDNEY,111733,2001,3,2001-3
HOBART-MELBOURNE,73961,2001,3,2001-3
HOBART-SYDNEY,13734,2001,3,2001-3
KALGOORLIE-PERTH,15819,2001,3,2001-3
KARRATHA-PERTH,13221,2001,3,2001-3
LAUNCESTON-MELBOURNE,41347,2001,3,2001-3
LAUNCESTON-SYDNEY,8039,2001,3,2001-3
MELBOURNE-BURNIE,6798,2001,3,2001-3
MELBOURNE-GOLD COAST,51629,2001,3,2001-3
MELBOURNE-MILDURA,8933,2001,3,2001-3
MELBOURNE-NEWCASTLE,3974,2001,3,2001-3
MELBOURNE-PERTH,86427,2001,3,2001-3
MELBOURNE-SYDNEY,548511,2001,3,2001-3
PERTH-PORT HEDLAND,6374,2001,3,2001-3
PERTH-SYDNEY,84436,2001,3,2001-3
SUNSHINE COAST-MELBOURNE,1969,2001,3,2001-3
SUNSHINE COAST-SYDNEY,9546,2001,3,2001-3
SYDNEY-WAGGA WAGGA,10394,2001,3,2001-3
ADELAIDE-ALICE SPRINGS,12283,2001,4,2001-4
ADELAIDE-BRISBANE,40420,2001,4,2001-4
ADELAIDE-CANBERRA,8506,2001,4,2001-4
ADELAIDE-DARWIN,12110,2001,4,2001-4
ADELAIDE-MELBOURNE,118838,2001,4,2001-4
ADELAIDE-PERTH,37615,2001,4,2001-4
ADELAIDE-PORT LINCOLN,8229,2001,4,2001-4
ADELAIDE-SYDNEY,123429,2001,4,2001-4
ALBURY-SYDNEY,10166,2001,4,2001-4
ALICE SPRINGS-DARWIN,12883,2001,4,2001-4
ALICE SPRINGS-SYDNEY,12817,2001,4,2001-4
BALLINA-SYDNEY,7682,2001,4,2001-4
BRISBANE-CAIRNS,86050,2001,4,2001-4
BRISBANE-CANBERRA,24630,2001,4,2001-4
BRISBANE-DARWIN,12315,2001,4,2001-4
BRISBANE-HAMILTON ISLAND,9048,2001,4,2001-4
BRISBANE-MACKAY,17120,2001,4,2001-4
BRISBANE-MELBOURNE,203960,2001,4,2001-4
BRISBANE-NEWCASTLE,4513,2001,4,2001-4
BRISBANE-PERTH,6987,2001,4,2001-4
BRISBANE-PROSERPINE,6105,2001,4,2001-4
BRISBANE-ROCKHAMPTON,18217,2001,4,2001-4
BRISBANE-SYDNEY,409411,2001,4,2001-4
BRISBANE-TOWNSVILLE,56239,2001,4,2001-4
BROOME-PERTH,11775,2001,4,2001-4
CAIRNS-MELBOURNE,3283,2001,4,2001-4
CAIRNS-SYDNEY,60951,2001,4,2001-4
CAIRNS-TOWNSVILLE,10014,2001,4,2001-4
CANBERRA-MELBOURNE,71417,2001,4,2001-4
CANBERRA-SYDNEY,73382,2001,4,2001-4
COFFS HARBOUR-SYDNEY,13478,2001,4,2001-4
DARWIN-SYDNEY,9846,2001,4,2001-4
DEVONPORT-MELBOURNE,10537,2001,4,2001-4
DUBBO-SYDNEY,9464,2001,4,2001-4
GOLD COAST-SYDNEY,101708,2001,4,2001-4
HOBART-MELBOURNE,83395,2001,4,2001-4
HOBART-SYDNEY,13517,2001,4,2001-4
KALGOORLIE-PERTH,13750,2001,4,2001-4
KARRATHA-PERTH,13724,2001,4,2001-4
LAUNCESTON-MELBOURNE,34367,2001,4,2001-4
LAUNCESTON-SYDNEY,8183,2001,4,2001-4
MELBOURNE-BURNIE,6637,2001,4,2001-4
MELBOURNE-GOLD COAST,51119,2001,4,2001-4
MELBOURNE-MILDURA,8217,2001,4,2001-4
MELBOURNE-NEWCASTLE,3755,2001,4,2001-4
MELBOURNE-PERTH,85753,2001,4,2001-4
MELBOURNE-SYDNEY,533392,2001,4,2001-4
PERTH-PORT HEDLAND,6456,2001,4,2001-4
PERTH-SYDNEY,87203,2001,4,2001-4
SUNSHINE COAST-MELBOURNE,1519,2001,4,2001-4
SUNSHINE COAST-SYDNEY,8790,2001,4,2001-4
SYDNEY-WAGGA WAGGA,10610,2001,4,2001-4
ADELAIDE-ALICE SPRINGS,11697,2001,5,2001-5
ADELAIDE-BRISBANE,35155,2001,5,2001-5
ADELAIDE-CANBERRA,8991,2001,5,2001-5
ADELAIDE-DARWIN,13698,2001,5,2001-5
ADELAIDE-MELBOURNE,127223,2001,5,2001-5
ADELAIDE-PERTH,32773,2001,5,2001-5
ADELAIDE-PORT LINCOLN,8130,2001,5,2001-5
ADELAIDE-SYDNEY,110761,2001,5,2001-5
ALBURY-SYDNEY,10707,2001,5,2001-5
ALICE SPRINGS-DARWIN,15107,2001,5,2001-5
ALICE SPRINGS-SYDNEY,12665,2001,5,2001-5
BALLINA-SYDNEY,6882,2001,5,2001-5
BRISBANE-CAIRNS,80692,2001,5,2001-5
BRISBANE-CANBERRA,25106,2001,5,2001-5
BRISBANE-DARWIN,14698,2001,5,2001-5
BRISBANE-HAMILTON ISLAND,6991,2001,5,2001-5
BRISBANE-MACKAY,19128,2001,5,2001-5
BRISBANE-MELBOURNE,178909,2001,5,2001-5
BRISBANE-NEWCASTLE,4760,2001,5,2001-5
BRISBANE-PERTH,5374,2001,5,2001-5
BRISBANE-PROSERPINE,5068,2001,5,2001-5
BRISBANE-ROCKHAMPTON,20876,2001,5,2001-5
BRISBANE-SYDNEY,347490,2001,5,2001-5
BRISBANE-TOWNSVILLE,55747,2001,5,2001-5
BROOME-PERTH,13164,2001,5,2001-5
CAIRNS-MELBOURNE,3096,2001,5,2001-5
CAIRNS-SYDNEY,53472,2001,5,2001-5
CAIRNS-TOWNSVILLE,10644,2001,5,2001-5
CANBERRA-MELBOURNE,75076,2001,5,2001-5
CANBERRA-SYDNEY,83867,2001,5,2001-5
COFFS HARBOUR-SYDNEY,12233,2001,5,2001-5
DARWIN-MELBOURNE,255,2001,5,2001-5
DARWIN-SYDNEY,9981,2001,5,2001-5
DEVONPORT-MELBOURNE,8786,2001,5,2001-5
DUBBO-SYDNEY,9911,2001,5,2001-5
GOLD COAST-SYDNEY,99387,2001,5,2001-5
HOBART-MELBOURNE,69262,2001,5,2001-5
HOBART-SYDNEY,11606,2001,5,2001-5
KALGOORLIE-PERTH,15119,2001,5,2001-5
KARRATHA-PERTH,14257,2001,5,2001-5
LAUNCESTON-MELBOURNE,31518,2001,5,2001-5
LAUNCESTON-SYDNEY,5281,2001,5,2001-5
MELBOURNE-BURNIE,5786,2001,5,2001-5
MELBOURNE-GOLD COAST,47325,2001,5,2001-5
MELBOURNE-MILDURA,8930,2001,5,2001-5
MELBOURNE-NEWCASTLE,3723,2001,5,2001-5
MELBOURNE-PERTH,77879,2001,5,2001-5
MELBOURNE-SYDNEY,490915,2001,5,2001-5
PERTH-PORT HEDLAND,6518,2001,5,2001-5
PERTH-SYDNEY,79681,2001,5,2001-5
SUNSHINE COAST-MELBOURNE,779,2001,5,2001-5
SUNSHINE COAST-SYDNEY,7123,2001,5,2001-5
SYDNEY-WAGGA WAGGA,10166,2001,5,2001-5
ADELAIDE-ALICE SPRINGS,11597,2001,6,2001-6
ADELAIDE-BRISBANE,35080,2001,6,2001-6
ADELAIDE-CANBERRA,7720,2001,6,2001-6
ADELAIDE-DARWIN,14589,2001,6,2001-6
ADELAIDE-MELBOURNE,129004,2001,6,2001-6
ADELAIDE-PERTH,30106,2001,6,2001-6
ADELAIDE-PORT LINCOLN,8325,2001,6,2001-6
ADELAIDE-SYDNEY,104522,2001,6,2001-6
ALBURY-SYDNEY,9870,2001,6,2001-6
ALICE SPRINGS-DARWIN,15337,2001,6,2001-6
ALICE SPRINGS-SYDNEY,12665,2001,6,2001-6
BALLINA-SYDNEY,6173,2001,6,2001-6
BRISBANE-CAIRNS,88000,2001,6,2001-6
BRISBANE-CANBERRA,24687,2001,6,2001-6
BRISBANE-DARWIN,18775,2001,6,2001-6
BRISBANE-HAMILTON ISLAND,6992,2001,6,2001-6
BRISBANE-MACKAY,19587,2001,6,2001-6
BRISBANE-MELBOURNE,197274,2001,6,2001-6
BRISBANE-NEWCASTLE,4319,2001,6,2001-6
BRISBANE-PERTH,6408,2001,6,2001-6
BRISBANE-PROSERPINE,4770,2001,6,2001-6
BRISBANE-ROCKHAMPTON,19821,2001,6,2001-6
BRISBANE-SYDNEY,345690,2001,6,2001-6
BRISBANE-TOWNSVILLE,56308,2001,6,2001-6
BROOME-PERTH,14419,2001,6,2001-6
CAIRNS-MELBOURNE,4611,2001,6,2001-6
CAIRNS-SYDNEY,65968,2001,6,2001-6
CAIRNS-TOWNSVILLE,9549,2001,6,2001-6
CANBERRA-MELBOURNE,65767,2001,6,2001-6
CANBERRA-SYDNEY,75141,2001,6,2001-6
COFFS HARBOUR-SYDNEY,12284,2001,6,2001-6
DARWIN-MELBOURNE,76,2001,6,2001-6
DARWIN-SYDNEY,12507,2001,6,2001-6
DEVONPORT-MELBOURNE,9639,2001,6,2001-6
DUBBO-SYDNEY,9447,2001,6,2001-6
GOLD COAST-SYDNEY,107622,2001,6,2001-6
HOBART-MELBOURNE,66873,2001,6,2001-6
HOBART-SYDNEY,11670,2001,6,2001-6
KALGOORLIE-PERTH,14377,2001,6,2001-6
KARRATHA-PERTH,13925,2001,6,2001-6
LAUNCESTON-MELBOURNE,32176,2001,6,2001-6
LAUNCESTON-SYDNEY,5135,2001,6,2001-6
MELBOURNE-BURNIE,6069,2001,6,2001-6
MELBOURNE-GOLD COAST,49482,2001,6,2001-6
MELBOURNE-MILDURA,8372,2001,6,2001-6
MELBOURNE-NEWCASTLE,3572,2001,6,2001-6
MELBOURNE-PERTH,79727,2001,6,2001-6
MELBOURNE-SYDNEY,454489,2001,6,2001-6
PERTH-PORT HEDLAND,7203,2001,6,2001-6
PERTH-SYDNEY,77844,2001,6,2001-6
SUNSHINE COAST-MELBOURNE,1903,2001,6,2001-6
SUNSHINE COAST-SYDNEY,6972,2001,6,2001-6
SYDNEY-WAGGA WAGGA,9845,2001,6,2001-6
ADELAIDE-ALICE SPRINGS,13646,2001,7,2001-7
ADELAIDE-BRISBANE,39909,2001,7,2001-7
ADELAIDE-CANBERRA,8027,2001,7,2001-7
ADELAIDE-DARWIN,19140,2001,7,2001-7
ADELAIDE-GOLD COAST,79,2001,7,2001-7
ADELAIDE-MELBOURNE,142483,2001,7,2001-7
ADELAIDE-PERTH,30543,2001,7,2001-7
ADELAIDE-PORT LINCOLN,7973,2001,7,2001-7
ADELAIDE-SYDNEY,123123,2001,7,2001-7
ALBURY-SYDNEY,10748,2001,7,2001-7
ALICE SPRINGS-DARWIN,16805,2001,7,2001-7
ALICE SPRINGS-SYDNEY,15074,2001,7,2001-7
BALLINA-SYDNEY,8086,2001,7,2001-7
BRISBANE-CAIRNS,105910,2001,7,2001-7
BRISBANE-CANBERRA,32786,2001,7,2001-7
BRISBANE-DARWIN,23421,2001,7,2001-7
BRISBANE-HAMILTON ISLAND,9083,2001,7,2001-7
BRISBANE-MACKAY,19613,2001,7,2001-7
BRISBANE-MELBOURNE,227648,2001,7,2001-7
BRISBANE-NEWCASTLE,4916,2001,7,2001-7
BRISBANE-PERTH,6486,2001,7,2001-7
BRISBANE-PROSERPINE,4077,2001,7,2001-7
BRISBANE-ROCKHAMPTON,19323,2001,7,2001-7
BRISBANE-SYDNEY,398102,2001,7,2001-7
BRISBANE-TOWNSVILLE,62967,2001,7,2001-7
BROOME-PERTH,15645,2001,7,2001-7
CAIRNS-MELBOURNE,5226,2001,7,2001-7
CAIRNS-SYDNEY,78694,2001,7,2001-7
CAIRNS-TOWNSVILLE,8479,2001,7,2001-7
CANBERRA-MELBOURNE,67079,2001,7,2001-7
CANBERRA-SYDNEY,76047,2001,7,2001-7
COFFS HARBOUR-SYDNEY,13297,2001,7,2001-7
DARWIN-MELBOURNE,342,2001,7,2001-7
DARWIN-SYDNEY,16010,2001,7,2001-7
DEVONPORT-MELBOURNE,9436,2001,7,2001-7
DUBBO-SYDNEY,9580,2001,7,2001-7
GOLD COAST-SYDNEY,115781,2001,7,2001-7
HOBART-MELBOURNE,64724,2001,7,2001-7
HOBART-SYDNEY,13884,2001,7,2001-7
KALGOORLIE-PERTH,14857,2001,7,2001-7
KARRATHA-PERTH,14688,2001,7,2001-7
LAUNCESTON-MELBOURNE,28659,2001,7,2001-7
LAUNCESTON-SYDNEY,4645,2001,7,2001-7
MELBOURNE-BURNIE,5774,2001,7,2001-7
MELBOURNE-GOLD COAST,50514,2001,7,2001-7
